text,rating
"Last year t went to @LOCATION1 city with @CAPS1 mom, @CAPS1 step-dad, @NUM1 of   @CAPS1 brothers, @CAPS1 @CAPS2 @CAPS3 and, @CAPS1 her @NUM2 kids @PERSON1 and sack.The first place we went was he state of liberty.We got in live for the ferry that takes you to the island where the statue of liberty is.We got in the line for the ferry that toves you to the island where the statue of liberty is.The line was hug antic.I thought, ""@CAPS4 great"" because it was neatly @DATE1 outside and we were going to the waiting here for at least an hour.After about a half hour I noticed that the live goes into a building.I mean ... huh What was in there?well.. erm I wondered.All of the kids except we were complaining, and @CAPS1 parents were starting to get irritated we finally got in the building and guess what, another gigantic  line!Yov what fun!At least the building was air conditioned.uh.. I mean ... erm Ahhh We had to go through metal detects and stuff before we got on the ferry.The ferry ride wasn't bad but it was quite full.On the bright side we got to sit down.We all got of the ferry and looked up at lady liberty.It was actually really dig unfartunately they closed down the part where you get to go inside it because it was so hot.@CAPS4 well it was cool enough seeing it.We walked around the entire island and were trying to find the ferry.erm I mean ... We found the ferry and waited in the live  @CAPS5 until we got on the boat.uh.. huh I was proud of way self for not complaining.Apparently @CAPS1 mom was to because when we got back to the hotel she pulled me a side and thanked we for being so patient",24
"Patience is something not very many people have.I am in between, I can be patient at times, @CAPS1 at other times I’m not.To be patient is to be understanding and tolerant.It also means you can go through tough times without complaining.Every year I’m not that patient, and every year we go to @LOCATION1.We go @LOCATION1 for labor day, to walk the bridge.The rule is, if you don’t  complain you get fudge.well.. Ahhh I thought I wasn’t gonna get fudge, because I had pulled muscles in both my legs and the night before embers burnt my legs.I knew that to get fudge I had to be patient.So I got dressed, walked to the bridge, and gathered up all my confidence and patience and started the mighty walk.Ahhh like Every year we try and beat our bridge walking time and I thought my legs would slow us down.So I told myself “be patient” over and over and then I sped up going past the first three miles in @NUM1 minutes, (because my legs were worn out).uh.. erm I knew to beat out record we would have to walk two miles in less than twenty minutes.We were walking faster than I thought we could and my legs felt like @CAPS3 were ready to burst!I couldn’t do it anymore.um I mean ... I knew I had to stop and complain, @CAPS1 my legs kept telling me “@CAPS2!” @CAPS3 wouldn’t let me stop, @CAPS3 were: tolerating the pain and being patient.I also had to be patient if I wanted fudge.So I cranked up the speed and sped to the finish line not only to get fudge, @CAPS1 also to beat our record.Thanks to patience I got delicious fudge and we beat our record.hmm Ahhh That’s a time I’ll never forget, because I had patience and I kept going until I crossed the finish line.Ahhh so.. That’s how I was patient, and I’m glad I was patient with my legs.I’m not very patient so thank goodness for patience!",24
"Patience is something that people don't have sometimes.I know I did once.And I 'm gonna tell you about it.huh Ahhh It was a bright sunny day.All my family members were outside.My dad making hot dogs and hamburgers in the grill.My mom setting up the table.And me and my sibling playing catch with a football.All of us knew how to throw and catch a football but not my little brother.Considering the fact that all of us were chose to teach my little brother.huh like We tried once, we tried twice, but he just wouldn't get the hang of it.huh huh like hmm Finally all my sisters got tired of explaining him the object of the game, so they gave up.Me, on the other side said it over and over until he understood it.I myself got tired of telling him over and what to do.But then I thought 'hey give the kid a chance he might just get it 'so I just kept on helping him.""@CAPS1 is ready!Come inside"", my mom had called out.""Time for @CAPS1 lets go inside"" I said to my little brother.""@CAPS2!Just one last time, I promise I will get it!""he exclaimed.""@CAPS3, but just one time"" I responded.Even tho he had been saying that the past few hundred times he'd tried, I thought it wouldn't hurt to do it once more.As I released the ball from hands my brother ran up to it and caught it!After he caught it he shouted ""I did it"" and I looked at him proudly and said ""good job"" he ran inside to tell my parents that he finally caught it.I was really alod that I had token the time to help him.uh.. hmm I knew he could do it @CAPS2 matter how many times I tried or he tried.I knew he would get it soon.And he did!erm hmm And that was the time I was patient.",24
"This is a story about a vampire named @CAPS1 who goes to a regular middle school.It was the first day of school and @CAPS1 was waiting in line for his schedule and later combonaiton.And this line was really long.um I mean ... @CAPS1 was late on his first day and he had to get in the way back of the line.The person in front of him kept complaining and @CAPS1 was getting ??.so.. erm This will take forever!” complained the person in front.huh like “@CAPS3,shut up,man.I dont like this any more than you do but do you see me complaining?“exclaimed @CAPS1.Everyone in the gymnasium stopped talking and looked in his direction.This was not a good sign.@CAPS1 stopped talking and just waited in line .After @NUM1 long minutes of listening to music at  his ipod @CAPS5, he was @NUM2 people away from the  front of the line.Then something bad happened.I mean ... uh.. “@CAPS3 this isn’t my schedule!” said a blonde girl.erm I mean ... The person who was giving  out the schedules had to call everyone back up to see who had her schedule.So @NUM1 more minutes passed until he finally got his schedule.If @CAPS1 hadn’t patience,he wouldn’t have standed the @NUM4 minutes in line!hmm I mean ... Good thing he brought his ipod @CAPS5!",24
"Have you ever been patient?Ahhh I mean ... I have, especially this one main time in my life.That on main time in my life was when I was waiting for my dog to have her babies.My dogs name is @CAPS1 mae she is three years old and is full blooded pitbull.??????Ahhh well.. ?????.it all started when we took @CAPS1 to the @CAPS6 for her early check up.The @CAPS6 said she was all good, then pulled my mom to the side.My heart was pumping faster than ever because usually when they pull the parents to the side I t means something bad.My mom screamed and rejoiced.I ran to her and she screamed ”@CAPS3 is going to have babies”then I scremed with her.We went and got dixixe and then we took her to the bark play and that night she got her very own steak at supper.The next few months were going by faster than ever.Well at least it seemed like it.Now @CAPS1 was get bigger.The @CAPS6 said it should be six months atleast until she has the puppies it`s aready been five and half, mom said, that she has milk now’ I told my sister, @DATE1 .“I wouldn`t doubt it,’ said @DATE1 then we went and took @CAPS1 inside for the night.Ahhh so.. The next day while I was getting ready for school my mom said hey sweetheart I called the @CAPS6 and he said that he wouldn`t be surprised if @CAPS1 had her puppies today” then I said oh cool but let`s not rush @CAPS1 she`s going through a lot right now.“then we said our goodbyes and I went to the bus stop.The bus ride usually takes like an hour to school but today it only felt like thirty minutes.The day was going by fast.Before I knew it I was home, I walked in the front door and my mom said “oh your just in time honey @CAPS3 having her babies” we both ran into the garage faster than ever @CAPS1 was laying on a blanket, I jotted to her and she licked my hand.I told her everything is going to be alright.” I went inside to get her a bowl of water and some soft food and when I come back out she already had two puppies.It took about an hour for the other two and then another hour for the other two after them.I mean ... erm uh.. uh.. Turns out they were all girls.Now we have eight dogs at my house.erm hmm The mom @CAPS1 mae, the @CAPS12 @CAPS13, and all eight little girl puppies, cutie, bootsier.Tinker, bella, harmony and melony.I love my dogs!",24
"uh.. well.. hmm hmm Ahhh Ahhh um Ahhh One time I had to use patience when we were driving to @CAPS1.erm like It was in a minivan with my mom, dad, baby sister (@NUM1 months), and my aunt.We were in the van for about @NUM2 to @NUM3 hours.By the time we got to the hotel it was @NUM4 ocklock @CAPS2 time and,in @LOCATION1 it was @NUM5 or @NUM6 am.I was very tired of being patient, I’m not a very patient person so my mom was very proud on how great I did with the baby crying and being stuck in one place for hours.hmm erm It was very difficult but the outcome was great!",16
"like hmm Even though you @MONTH1 not know @CAPS1, there is patience all around us, you @MONTH1 not even know your using the patience like a line for winch or writing for something, but you are .Here is a story.huh I mean ... hmm uh.. When I used patience.erm hmm One day, on a hot @DATE1 day at wider point, we decided that we were going to go to the water park.As soon as we got there we jumped the first pool I waited for my dad.After a while of playing we decided to go on one of the water well @CAPS1 was the water well at the park.Ahhh hmm huh well.. @CAPS1 was so big you had to take @NUM1 flights of staying to get to @CAPS1 but after I went back I knew @CAPS1 worth the wait",16
"“@CAPS1  @CAPS1 @CAPS1!!I mean ... uh.. “@CAPS3 @ORGANIZATION1 while running down the stairs.“@CAPS4 have to get this cool new book!I mean ... uh.. It looks really really good.Please, please, please!“@CAPS4 have to do errands before @CAPS4 go.” replied @ORGANIZATION1’s @CAPS1.so.. well.. “@CAPS6 you are patient @CAPS4 can get the book.” persuades her @CAPS1.@ORGANIZATION1 who wants the book bad replied ok and they went to do errands.huh I mean ... First stop they went to the gas station then post office, then to the car wash, then finally to the grocery store.At the grocery store @ORGANIZATION1 helps her @CAPS1 shop.All day @ORGANIZATION1 was patient and didn’t complain once.“The last item on the list is pasta for dinner,” @CAPS8 @ORGANIZATION1’s @CAPS1.“@CAPS7 I can’t seem to find it.” “I’ll go find it.” @CAPS8 @ORGANIZATION1 who was eager to get her book.um huh @ORGANIZATION1 looks down every aisle until she finally finds the pasta her @CAPS1 wants.When @ORGANIZATION1 finally finds her @CAPS1 she is in the checkout.When the cashier is done ringing all the items, @ORGANIZATION1 and her @CAPS1 go to their car and unload.Ahhh Ahhh When they get to their house @ORGANIZATION1 forgot about the book until her @CAPS1 came over to her and gave it ot her.@ORGANIZATION1 @CAPS8 her thank yous and then realized it isn’t hard to be patient.",16
"Someone was in line for hot & ready pizza since they are hot and ready, a lot of people were in line and everybody was screaming and getting angry because they thought the pizza is supposed to hot and ready.Everybody was throwing tanruns.um erm The kids were sitting quietly at the little benches they have and watching them doing tanrums.well.. well.. The people that work in cedses was trying because there a lot of people and everybody was lewing.Nobody showed any patience.well.. so.. They just cared about the pizza.The little kids that are hungry were showing patience than the angry adults.Ahhh um They were all whining and everybody said they don`t want to hear you so you had to shut up.After he was there patiently waiting in line with his mouth shut.He didn`t bother to speak.uh.. like Everybody were back to normal and everybody had smile on their faces and even the little kids everybody got their pizza really fast.so.. erm Always be patient.",16
"well.. erm One time when I was patient was when I was fishing.We where fishing on a cold night and no fish where bighting,.huh I mean ... I was just @CAPS1 ther being patient caling sun flower  seeds.My dad was getting mad and I was still @CAPS1 listning  to the backeasard  celtcs  games.well.. huh We where only catching little fish that night nuthing to eat or keep.We left at like one in the morning and went to get the boat on the tralor and I was pitch black and cold.uh.. I mean ... I eventually had to get in the water and put the boat on and strap it down.like well.. On the way home one bentt traler tire popod ahead five miles away from home.I was still patient but my dad wasent.We stopped and whent out to look at the tire.We didn’t have a spare so we drove home on our rim.that is the most patient I have ever been.To @CAPS2 this writing sample she could have explaned what a millennium is.That would make things more clear.Also she could stop useing  I to start most of her sentences.That  would make it more  instening.In the third sentence she put were instead of was.That would make her sound smarter and get a better grade.In the second paragraph I dont know I she ment @TIME1.or @TIME1.If she said if it was a.m. or p.m.huh so.. It would make the story more clear.If she corrected all those this would be a good sample.",16
